mesh_pointer,left,right,bottom,top,x_pointer,y_pointer,x_y_pointer
1126,4450,4460,290,300,445,29,"(445, 29)"
1127,4460,4470,290,300,446,29,"(446, 29)"
1128,4470,4480,290,300,447,29,"(447, 29)"
1129,4480,4490,290,300,448,29,"(448, 29)"
1130,4490,4500,290,300,449,29,"(449, 29)"
1131,4500,4510,290,300,450,29,"(450, 29)"
1132,4510,4520,290,300,451,29,"(451, 29)"
1133,4520,4530,290,300,452,29,"(452, 29)"
1134,4530,4540,290,300,453,29,"(453, 29)"
1135,4540,4550,290,300,454,29,"(454, 29)"
1136,4550,4560,290,300,455,29,"(455, 29)"
1137,4560,4570,290,300,456,29,"(456, 29)"
1138,4570,4580,290,300,457,29,"(457, 29)"
1139,4580,4590,290,300,458,29,"(458, 29)"
1140,4590,4600,290,300,459,29,"(459, 29)"
1141,4600,4610,290,300,460,29,"(460, 29)"
1142,4610,4620,290,300,461,29,"(461, 29)"
1143,4620,4630,290,300,462,29,"(462, 29)"
1144,4630,4640,290,300,463,29,"(463, 29)"
1145,4640,4650,290,300,464,29,"(464, 29)"
1146,4650,4660,290,300,465,29,"(465, 29)"
1147,4660,4670,290,300,466,29,"(466, 29)"
1148,4670,4680,290,300,467,29,"(467, 29)"
1149,4680,4690,290,300,468,29,"(468, 29)"
1150,4690,4700,290,300,469,29,"(469, 29)"
1151,4700,4710,290,300,470,29,"(470, 29)"
1152,4710,4720,290,300,471,29,"(471, 29)"
1153,4720,4730,290,300,472,29,"(472, 29)"
1154,4730,4740,290,300,473,29,"(473, 29)"
1155,4740,4750,290,300,474,29,"(474, 29)"
1156,4750,4760,290,300,475,29,"(475, 29)"
1157,4760,4770,290,300,476,29,"(476, 29)"
1158,4770,4780,290,300,477,29,"(477, 29)"
1159,4780,4790,290,300,478,29,"(478, 29)"
1160,4790,4800,290,300,479,29,"(479, 29)"
1161,4800,4810,290,300,480,29,"(480, 29)"
1162,4810,4820,290,300,481,29,"(481, 29)"
1163,4820,4830,290,300,482,29,"(482, 29)"
1164,4830,4840,290,300,483,29,"(483, 29)"
1165,4840,4850,290,300,484,29,"(484, 29)"
1166,4850,4860,290,300,485,29,"(485, 29)"
1167,4860,4870,290,300,486,29,"(486, 29)"
1168,4870,4880,290,300,487,29,"(487, 29)"
1169,4880,4890,290,300,488,29,"(488, 29)"
1170,4890,4900,290,300,489,29,"(489, 29)"
1171,4900,4910,290,300,490,29,"(490, 29)"
1172,4910,4920,290,300,491,29,"(491, 29)"
1173,4920,4930,290,300,492,29,"(492, 29)"
1174,4930,4940,290,300,493,29,"(493, 29)"
1175,4940,4950,290,300,494,29,"(494, 29)"
1176,4950,4960,290,300,495,29,"(495, 29)"
1177,4960,4970,290,300,496,29,"(496, 29)"
1178,4970,4980,290,300,497,29,"(497, 29)"
1179,4980,4990,290,300,498,29,"(498, 29)"
1180,4990,5000,290,300,499,29,"(499, 29)"
1181,5000,5010,290,300,500,29,"(500, 29)"
1182,5010,5020,290,300,501,29,"(501, 29)"
1183,5020,5030,290,300,502,29,"(502, 29)"
1184,5030,5040,290,300,503,29,"(503, 29)"
1185,5040,5050,290,300,504,29,"(504, 29)"
1186,5050,5060,290,300,505,29,"(505, 29)"
1187,5060,5070,290,300,506,29,"(506, 29)"
1188,5070,5080,290,300,507,29,"(507, 29)"
1189,5080,5090,290,300,508,29,"(508, 29)"
1190,5090,5100,290,300,509,29,"(509, 29)"
1191,5100,5110,290,300,510,29,"(510, 29)"
1192,5110,5120,290,300,511,29,"(511, 29)"
1193,5120,5130,290,300,512,29,"(512, 29)"
1194,5130,5140,290,300,513,29,"(513, 29)"
1195,5140,5150,290,300,514,29,"(514, 29)"
1196,5150,5160,290,300,515,29,"(515, 29)"
1197,5160,5170,290,300,516,29,"(516, 29)"
1198,5170,5180,290,300,517,29,"(517, 29)"
1199,5180,5190,290,300,518,29,"(518, 29)"
1200,5190,5200,290,300,519,29,"(519, 29)"
1201,4000,4010,300,310,400,30,"(400, 30)"
1202,4010,4020,300,310,401,30,"(401, 30)"
1203,4020,4030,300,310,402,30,"(402, 30)"
1204,4030,4040,300,310,403,30,"(403, 30)"
1205,4040,4050,300,310,404,30,"(404, 30)"
1206,4050,4060,300,310,405,30,"(405, 30)"
1207,4060,4070,300,310,406,30,"(406, 30)"
1208,4070,4080,300,310,407,30,"(407, 30)"
1209,4080,4090,300,310,408,30,"(408, 30)"
1210,4090,4100,300,310,409,30,"(409, 30)"
1211,4100,4110,300,310,410,30,"(410, 30)"
1212,4110,4120,300,310,411,30,"(411, 30)"
1213,4120,4130,300,310,412,30,"(412, 30)"
1214,4130,4140,300,310,413,30,"(413, 30)"
1215,4140,4150,300,310,414,30,"(414, 30)"
1216,4150,4160,300,310,415,30,"(415, 30)"
1217,4160,4170,300,310,416,30,"(416, 30)"
1218,4170,4180,300,310,417,30,"(417, 30)"
1219,4180,4190,300,310,418,30,"(418, 30)"
1220,4190,4200,300,310,419,30,"(419, 30)"
1221,4200,4210,300,310,420,30,"(420, 30)"
1222,4210,4220,300,310,421,30,"(421, 30)"
1223,4220,4230,300,310,422,30,"(422, 30)"
1224,4230,4240,300,310,423,30,"(423, 30)"
1225,4240,4250,300,310,424,30,"(424, 30)"
1226,4250,4260,300,310,425,30,"(425, 30)"
1227,4260,4270,300,310,426,30,"(426, 30)"
1228,4270,4280,300,310,427,30,"(427, 30)"
1229,4280,4290,300,310,428,30,"(428, 30)"
1230,4290,4300,300,310,429,30,"(429, 30)"
1231,4300,4310,300,310,430,30,"(430, 30)"
1232,4310,4320,300,310,431,30,"(431, 30)"
1233,4320,4330,300,310,432,30,"(432, 30)"
1234,4330,4340,300,310,433,30,"(433, 30)"
1235,4340,4350,300,310,434,30,"(434, 30)"
1236,4350,4360,300,310,435,30,"(435, 30)"
1237,4360,4370,300,310,436,30,"(436, 30)"
1238,4370,4380,300,310,437,30,"(437, 30)"
1239,4380,4390,300,310,438,30,"(438, 30)"
1240,4390,4400,300,310,439,30,"(439, 30)"
1241,4400,4410,300,310,440,30,"(440, 30)"
1242,4410,4420,300,310,441,30,"(441, 30)"
1243,4420,4430,300,310,442,30,"(442, 30)"
1244,4430,4440,300,310,443,30,"(443, 30)"
1245,4440,4450,300,310,444,30,"(444, 30)"
1246,4450,4460,300,310,445,30,"(445, 30)"
1247,4460,4470,300,310,446,30,"(446, 30)"
1248,4470,4480,300,310,447,30,"(447, 30)"
1249,4480,4490,300,310,448,30,"(448, 30)"
1250,4490,4500,300,310,449,30,"(449, 30)"
1251,4500,4510,300,310,450,30,"(450, 30)"
1252,4510,4520,300,310,451,30,"(451, 30)"
1253,4520,4530,300,310,452,30,"(452, 30)"
1254,4530,4540,300,310,453,30,"(453, 30)"
1255,4540,4550,300,310,454,30,"(454, 30)"
1256,4550,4560,300,310,455,30,"(455, 30)"
1257,4560,4570,300,310,456,30,"(456, 30)"
1258,4570,4580,300,310,457,30,"(457, 30)"
1259,4580,4590,300,310,458,30,"(458, 30)"
1260,4590,4600,300,310,459,30,"(459, 30)"
1261,4600,4610,300,310,460,30,"(460, 30)"
1262,4610,4620,300,310,461,30,"(461, 30)"
1263,4620,4630,300,310,462,30,"(462, 30)"
1264,4630,4640,300,310,463,30,"(463, 30)"
1265,4640,4650,300,310,464,30,"(464, 30)"
1266,4650,4660,300,310,465,30,"(465, 30)"
1267,4660,4670,300,310,466,30,"(466, 30)"
1268,4670,4680,300,310,467,30,"(467, 30)"
1269,4680,4690,300,310,468,30,"(468, 30)"
1270,4690,4700,300,310,469,30,"(469, 30)"
1271,4700,4710,300,310,470,30,"(470, 30)"
1272,4710,4720,300,310,471,30,"(471, 30)"
1273,4720,4730,300,310,472,30,"(472, 30)"
1274,4730,4740,300,310,473,30,"(473, 30)"
1275,4740,4750,300,310,474,30,"(474, 30)"
1276,4750,4760,300,310,475,30,"(475, 30)"
1277,4760,4770,300,310,476,30,"(476, 30)"
1278,4770,4780,300,310,477,30,"(477, 30)"
1279,4780,4790,300,310,478,30,"(478, 30)"
1280,4790,4800,300,310,479,30,"(479, 30)"
1281,4800,4810,300,310,480,30,"(480, 30)"
1282,4810,4820,300,310,481,30,"(481, 30)"
1283,4820,4830,300,310,482,30,"(482, 30)"
1284,4830,4840,300,310,483,30,"(483, 30)"
1285,4840,4850,300,310,484,30,"(484, 30)"
1286,4850,4860,300,310,485,30,"(485, 30)"
1287,4860,4870,300,310,486,30,"(486, 30)"
1288,4870,4880,300,310,487,30,"(487, 30)"
1289,4880,4890,300,310,488,30,"(488, 30)"
1290,4890,4900,300,310,489,30,"(489, 30)"
1291,4900,4910,300,310,490,30,"(490, 30)"
1292,4910,4920,300,310,491,30,"(491, 30)"
1293,4920,4930,300,310,492,30,"(492, 30)"
1294,4930,4940,300,310,493,30,"(493, 30)"
1295,4940,4950,300,310,494,30,"(494, 30)"
1296,4950,4960,300,310,495,30,"(495, 30)"
1297,4960,4970,300,310,496,30,"(496, 30)"
1298,4970,4980,300,310,497,30,"(497, 30)"
1299,4980,4990,300,310,498,30,"(498, 30)"
1300,4990,5000,300,310,499,30,"(499, 30)"
1301,5000,5010,300,310,500,30,"(500, 30)"
1302,5010,5020,300,310,501,30,"(501, 30)"
1303,5020,5030,300,310,502,30,"(502, 30)"
1304,5030,5040,300,310,503,30,"(503, 30)"
1305,5040,5050,300,310,504,30,"(504, 30)"
1306,5050,5060,300,310,505,30,"(505, 30)"
1307,5060,5070,300,310,506,30,"(506, 30)"
1308,5070,5080,300,310,507,30,"(507, 30)"
1309,5080,5090,300,310,508,30,"(508, 30)"
1310,5090,5100,300,310,509,30,"(509, 30)"
1311,5100,5110,300,310,510,30,"(510, 30)"
1312,5110,5120,300,310,511,30,"(511, 30)"
1313,5120,5130,300,310,512,30,"(512, 30)"
1314,5130,5140,300,310,513,30,"(513, 30)"
1315,5140,5150,300,310,514,30,"(514, 30)"
1316,5150,5160,300,310,515,30,"(515, 30)"
1317,5160,5170,300,310,516,30,"(516, 30)"
1318,5170,5180,300,310,517,30,"(517, 30)"
1319,5180,5190,300,310,518,30,"(518, 30)"
1320,5190,5200,300,310,519,30,"(519, 30)"
1321,4000,4010,310,320,400,31,"(400, 31)"
1322,4010,4020,310,320,401,31,"(401, 31)"
1323,4020,4030,310,320,402,31,"(402, 31)"
1324,4030,4040,310,320,403,31,"(403, 31)"
1325,4040,4050,310,320,404,31,"(404, 31)"
1326,4050,4060,310,320,405,31,"(405, 31)"
1327,4060,4070,310,320,406,31,"(406, 31)"
1328,4070,4080,310,320,407,31,"(407, 31)"
1329,4080,4090,310,320,408,31,"(408, 31)"
1330,4090,4100,310,320,409,31,"(409, 31)"
1331,4100,4110,310,320,410,31,"(410, 31)"
1332,4110,4120,310,320,411,31,"(411, 31)"
1333,4120,4130,310,320,412,31,"(412, 31)"
1334,4130,4140,310,320,413,31,"(413, 31)"
1335,4140,4150,310,320,414,31,"(414, 31)"
1336,4150,4160,310,320,415,31,"(415, 31)"
1337,4160,4170,310,320,416,31,"(416, 31)"
1338,4170,4180,310,320,417,31,"(417, 31)"
1339,4180,4190,310,320,418,31,"(418, 31)"
1340,4190,4200,310,320,419,31,"(419, 31)"
1341,4200,4210,310,320,420,31,"(420, 31)"
1342,4210,4220,310,320,421,31,"(421, 31)"
1343,4220,4230,310,320,422,31,"(422, 31)"
1344,4230,4240,310,320,423,31,"(423, 31)"
1345,4240,4250,310,320,424,31,"(424, 31)"
1346,4250,4260,310,320,425,31,"(425, 31)"
1347,4260,4270,310,320,426,31,"(426, 31)"
1348,4270,4280,310,320,427,31,"(427, 31)"
1349,4280,4290,310,320,428,31,"(428, 31)"
1350,4290,4300,310,320,429,31,"(429, 31)"
1351,4300,4310,310,320,430,31,"(430, 31)"
1352,4310,4320,310,320,431,31,"(431, 31)"
1353,4320,4330,310,320,432,31,"(432, 31)"
1354,4330,4340,310,320,433,31,"(433, 31)"
1355,4340,4350,310,320,434,31,"(434, 31)"
1356,4350,4360,310,320,435,31,"(435, 31)"
1357,4360,4370,310,320,436,31,"(436, 31)"
1358,4370,4380,310,320,437,31,"(437, 31)"
1359,4380,4390,310,320,438,31,"(438, 31)"
1360,4390,4400,310,320,439,31,"(439, 31)"
1361,4400,4410,310,320,440,31,"(440, 31)"
1362,4410,4420,310,320,441,31,"(441, 31)"
1363,4420,4430,310,320,442,31,"(442, 31)"
1364,4430,4440,310,320,443,31,"(443, 31)"
1365,4440,4450,310,320,444,31,"(444, 31)"
1366,4450,4460,310,320,445,31,"(445, 31)"
1367,4460,4470,310,320,446,31,"(446, 31)"
1368,4470,4480,310,320,447,31,"(447, 31)"
1369,4480,4490,310,320,448,31,"(448, 31)"
1370,4490,4500,310,320,449,31,"(449, 31)"
1371,4500,4510,310,320,450,31,"(450, 31)"
1372,4510,4520,310,320,451,31,"(451, 31)"
1373,4520,4530,310,320,452,31,"(452, 31)"
1374,4530,4540,310,320,453,31,"(453, 31)"
1375,4540,4550,310,320,454,31,"(454, 31)"
1376,4550,4560,310,320,455,31,"(455, 31)"
1377,4560,4570,310,320,456,31,"(456, 31)"
1378,4570,4580,310,320,457,31,"(457, 31)"
1379,4580,4590,310,320,458,31,"(458, 31)"
1380,4590,4600,310,320,459,31,"(459, 31)"
1381,4600,4610,310,320,460,31,"(460, 31)"
1382,4610,4620,310,320,461,31,"(461, 31)"
1383,4620,4630,310,320,462,31,"(462, 31)"
1384,4630,4640,310,320,463,31,"(463, 31)"
1385,4640,4650,310,320,464,31,"(464, 31)"
1386,4650,4660,310,320,465,31,"(465, 31)"
1387,4660,4670,310,320,466,31,"(466, 31)"
1388,4670,4680,310,320,467,31,"(467, 31)"
1389,4680,4690,310,320,468,31,"(468, 31)"
1390,4690,4700,310,320,469,31,"(469, 31)"
1391,4700,4710,310,320,470,31,"(470, 31)"
1392,4710,4720,310,320,471,31,"(471, 31)"
1393,4720,4730,310,320,472,31,"(472, 31)"
1394,4730,4740,310,320,473,31,"(473, 31)"
1395,4740,4750,310,320,474,31,"(474, 31)"
1396,4750,4760,310,320,475,31,"(475, 31)"
1397,4760,4770,310,320,476,31,"(476, 31)"
1398,4770,4780,310,320,477,31,"(477, 31)"
1399,4780,4790,310,320,478,31,"(478, 31)"
1400,4790,4800,310,320,479,31,"(479, 31)"
1401,4800,4810,310,320,480,31,"(480, 31)"
1402,4810,4820,310,320,481,31,"(481, 31)"
1403,4820,4830,310,320,482,31,"(482, 31)"
1404,4830,4840,310,320,483,31,"(483, 31)"
1405,4840,4850,310,320,484,31,"(484, 31)"
1406,4850,4860,310,320,485,31,"(485, 31)"
1407,4860,4870,310,320,486,31,"(486, 31)"
1408,4870,4880,310,320,487,31,"(487, 31)"
1409,4880,4890,310,320,488,31,"(488, 31)"
1410,4890,4900,310,320,489,31,"(489, 31)"
1411,4900,4910,310,320,490,31,"(490, 31)"
1412,4910,4920,310,320,491,31,"(491, 31)"
1413,4920,4930,310,320,492,31,"(492, 31)"
1414,4930,4940,310,320,493,31,"(493, 31)"
1415,4940,4950,310,320,494,31,"(494, 31)"
1416,4950,4960,310,320,495,31,"(495, 31)"
1417,4960,4970,310,320,496,31,"(496, 31)"
1418,4970,4980,310,320,497,31,"(497, 31)"
1419,4980,4990,310,320,498,31,"(498, 31)"
1420,4990,5000,310,320,499,31,"(499, 31)"
1421,5000,5010,310,320,500,31,"(500, 31)"
1422,5010,5020,310,320,501,31,"(501, 31)"
1423,5020,5030,310,320,502,31,"(502, 31)"
1424,5030,5040,310,320,503,31,"(503, 31)"
1425,5040,5050,310,320,504,31,"(504, 31)"
1426,5050,5060,310,320,505,31,"(505, 31)"
1427,5060,5070,310,320,506,31,"(506, 31)"
1428,5070,5080,310,320,507,31,"(507, 31)"
1429,5080,5090,310,320,508,31,"(508, 31)"
1430,5090,5100,310,320,509,31,"(509, 31)"
1431,5100,5110,310,320,510,31,"(510, 31)"
1432,5110,5120,310,320,511,31,"(511, 31)"
1433,5120,5130,310,320,512,31,"(512, 31)"
1434,5130,5140,310,320,513,31,"(513, 31)"
1435,5140,5150,310,320,514,31,"(514, 31)"
1436,5150,5160,310,320,515,31,"(515, 31)"
1437,5160,5170,310,320,516,31,"(516, 31)"
1438,5170,5180,310,320,517,31,"(517, 31)"
1439,5180,5190,310,320,518,31,"(518, 31)"
1440,5190,5200,310,320,519,31,"(519, 31)"
1441,4000,4010,320,330,400,32,"(400, 32)"
1442,4010,4020,320,330,401,32,"(401, 32)"
1443,4020,4030,320,330,402,32,"(402, 32)"
1444,4030,4040,320,330,403,32,"(403, 32)"
1445,4040,4050,320,330,404,32,"(404, 32)"
1446,4050,4060,320,330,405,32,"(405, 32)"
1447,4060,4070,320,330,406,32,"(406, 32)"
1448,4070,4080,320,330,407,32,"(407, 32)"
1449,4080,4090,320,330,408,32,"(408, 32)"
1450,4090,4100,320,330,409,32,"(409, 32)"
1451,4100,4110,320,330,410,32,"(410, 32)"
1452,4110,4120,320,330,411,32,"(411, 32)"
1453,4120,4130,320,330,412,32,"(412, 32)"
1454,4130,4140,320,330,413,32,"(413, 32)"
1455,4140,4150,320,330,414,32,"(414, 32)"
1456,4150,4160,320,330,415,32,"(415, 32)"
1457,4160,4170,320,330,416,32,"(416, 32)"
1458,4170,4180,320,330,417,32,"(417, 32)"
1459,4180,4190,320,330,418,32,"(418, 32)"
1460,4190,4200,320,330,419,32,"(419, 32)"
1461,4200,4210,320,330,420,32,"(420, 32)"
1462,4210,4220,320,330,421,32,"(421, 32)"
1463,4220,4230,320,330,422,32,"(422, 32)"
1464,4230,4240,320,330,423,32,"(423, 32)"
1465,4240,4250,320,330,424,32,"(424, 32)"
1466,4250,4260,320,330,425,32,"(425, 32)"
1467,4260,4270,320,330,426,32,"(426, 32)"
1468,4270,4280,320,330,427,32,"(427, 32)"
1469,4280,4290,320,330,428,32,"(428, 32)"
1470,4290,4300,320,330,429,32,"(429, 32)"
1471,4300,4310,320,330,430,32,"(430, 32)"
1472,4310,4320,320,330,431,32,"(431, 32)"
1473,4320,4330,320,330,432,32,"(432, 32)"
1474,4330,4340,320,330,433,32,"(433, 32)"
1475,4340,4350,320,330,434,32,"(434, 32)"
1476,4350,4360,320,330,435,32,"(435, 32)"
1477,4360,4370,320,330,436,32,"(436, 32)"
1478,4370,4380,320,330,437,32,"(437, 32)"
1479,4380,4390,320,330,438,32,"(438, 32)"
1480,4390,4400,320,330,439,32,"(439, 32)"
1481,4400,4410,320,330,440,32,"(440, 32)"
1482,4410,4420,320,330,441,32,"(441, 32)"
1483,4420,4430,320,330,442,32,"(442, 32)"
1484,4430,4440,320,330,443,32,"(443, 32)"
1485,4440,4450,320,330,444,32,"(444, 32)"
1486,4450,4460,320,330,445,32,"(445, 32)"
1487,4460,4470,320,330,446,32,"(446, 32)"
1488,4470,4480,320,330,447,32,"(447, 32)"
1489,4480,4490,320,330,448,32,"(448, 32)"
1490,4490,4500,320,330,449,32,"(449, 32)"
1491,4500,4510,320,330,450,32,"(450, 32)"
1492,4510,4520,320,330,451,32,"(451, 32)"
1493,4520,4530,320,330,452,32,"(452, 32)"
1494,4530,4540,320,330,453,32,"(453, 32)"
1495,4540,4550,320,330,454,32,"(454, 32)"
1496,4550,4560,320,330,455,32,"(455, 32)"
1497,4560,4570,320,330,456,32,"(456, 32)"
1498,4570,4580,320,330,457,32,"(457, 32)"
1499,4580,4590,320,330,458,32,"(458, 32)"
1500,4590,4600,320,330,459,32,"(459, 32)"
1501,4600,4610,320,330,460,32,"(460, 32)"
1502,4610,4620,320,330,461,32,"(461, 32)"
1503,4620,4630,320,330,462,32,"(462, 32)"
1504,4630,4640,320,330,463,32,"(463, 32)"
1505,4640,4650,320,330,464,32,"(464, 32)"
1506,4650,4660,320,330,465,32,"(465, 32)"
1507,4660,4670,320,330,466,32,"(466, 32)"
1508,4670,4680,320,330,467,32,"(467, 32)"
1509,4680,4690,320,330,468,32,"(468, 32)"
1510,4690,4700,320,330,469,32,"(469, 32)"
1511,4700,4710,320,330,470,32,"(470, 32)"
1512,4710,4720,320,330,471,32,"(471, 32)"
1513,4720,4730,320,330,472,32,"(472, 32)"
1514,4730,4740,320,330,473,32,"(473, 32)"
1515,4740,4750,320,330,474,32,"(474, 32)"
1516,4750,4760,320,330,475,32,"(475, 32)"
1517,4760,4770,320,330,476,32,"(476, 32)"
1518,4770,4780,320,330,477,32,"(477, 32)"
1519,4780,4790,320,330,478,32,"(478, 32)"
1520,4790,4800,320,330,479,32,"(479, 32)"
1521,4800,4810,320,330,480,32,"(480, 32)"
1522,4810,4820,320,330,481,32,"(481, 32)"
1523,4820,4830,320,330,482,32,"(482, 32)"
1524,4830,4840,320,330,483,32,"(483, 32)"
1525,4840,4850,320,330,484,32,"(484, 32)"
1526,4850,4860,320,330,485,32,"(485, 32)"
1527,4860,4870,320,330,486,32,"(486, 32)"
1528,4870,4880,320,330,487,32,"(487, 32)"
1529,4880,4890,320,330,488,32,"(488, 32)"
1530,4890,4900,320,330,489,32,"(489, 32)"
1531,4900,4910,320,330,490,32,"(490, 32)"
1532,4910,4920,320,330,491,32,"(491, 32)"
1533,4920,4930,320,330,492,32,"(492, 32)"
1534,4930,4940,320,330,493,32,"(493, 32)"
1535,4940,4950,320,330,494,32,"(494, 32)"
1536,4950,4960,320,330,495,32,"(495, 32)"
1537,4960,4970,320,330,496,32,"(496, 32)"
1538,4970,4980,320,330,497,32,"(497, 32)"
1539,4980,4990,320,330,498,32,"(498, 32)"
1540,4990,5000,320,330,499,32,"(499, 32)"
1541,5000,5010,320,330,500,32,"(500, 32)"
1542,5010,5020,320,330,501,32,"(501, 32)"
1543,5020,5030,320,330,502,32,"(502, 32)"
1544,5030,5040,320,330,503,32,"(503, 32)"
1545,5040,5050,320,330,504,32,"(504, 32)"
1546,5050,5060,320,330,505,32,"(505, 32)"
1547,5060,5070,320,330,506,32,"(506, 32)"
1548,5070,5080,320,330,507,32,"(507, 32)"
1549,5080,5090,320,330,508,32,"(508, 32)"
1550,5090,5100,320,330,509,32,"(509, 32)"
1551,5100,5110,320,330,510,32,"(510, 32)"
1552,5110,5120,320,330,511,32,"(511, 32)"
1553,5120,5130,320,330,512,32,"(512, 32)"
1554,5130,5140,320,330,513,32,"(513, 32)"
1555,5140,5150,320,330,514,32,"(514, 32)"
1556,5150,5160,320,330,515,32,"(515, 32)"
1557,5160,5170,320,330,516,32,"(516, 32)"
1558,5170,5180,320,330,517,32,"(517, 32)"
1559,5180,5190,320,330,518,32,"(518, 32)"
1560,5190,5200,320,330,519,32,"(519, 32)"
1561,4000,4010,330,340,400,33,"(400, 33)"
1562,4010,4020,330,340,401,33,"(401, 33)"
1563,4020,4030,330,340,402,33,"(402, 33)"
1564,4030,4040,330,340,403,33,"(403, 33)"
1565,4040,4050,330,340,404,33,"(404, 33)"
1566,4050,4060,330,340,405,33,"(405, 33)"
1567,4060,4070,330,340,406,33,"(406, 33)"
1568,4070,4080,330,340,407,33,"(407, 33)"
1569,4080,4090,330,340,408,33,"(408, 33)"
1570,4090,4100,330,340,409,33,"(409, 33)"
1571,4100,4110,330,340,410,33,"(410, 33)"
1572,4110,4120,330,340,411,33,"(411, 33)"
1573,4120,4130,330,340,412,33,"(412, 33)"
1574,4130,4140,330,340,413,33,"(413, 33)"
1575,4140,4150,330,340,414,33,"(414, 33)"
1576,4150,4160,330,340,415,33,"(415, 33)"
1577,4160,4170,330,340,416,33,"(416, 33)"
1578,4170,4180,330,340,417,33,"(417, 33)"
1579,4180,4190,330,340,418,33,"(418, 33)"
1580,4190,4200,330,340,419,33,"(419, 33)"
1581,4200,4210,330,340,420,33,"(420, 33)"
1582,4210,4220,330,340,421,33,"(421, 33)"
1583,4220,4230,330,340,422,33,"(422, 33)"
1584,4230,4240,330,340,423,33,"(423, 33)"
1585,4240,4250,330,340,424,33,"(424, 33)"
1586,4250,4260,330,340,425,33,"(425, 33)"
1587,4260,4270,330,340,426,33,"(426, 33)"
1588,4270,4280,330,340,427,33,"(427, 33)"
1589,4280,4290,330,340,428,33,"(428, 33)"
1590,4290,4300,330,340,429,33,"(429, 33)"
1591,4300,4310,330,340,430,33,"(430, 33)"
1592,4310,4320,330,340,431,33,"(431, 33)"
1593,4320,4330,330,340,432,33,"(432, 33)"
1594,4330,4340,330,340,433,33,"(433, 33)"
1595,4340,4350,330,340,434,33,"(434, 33)"
1596,4350,4360,330,340,435,33,"(435, 33)"
1597,4360,4370,330,340,436,33,"(436, 33)"
1598,4370,4380,330,340,437,33,"(437, 33)"
1599,4380,4390,330,340,438,33,"(438, 33)"
1600,4390,4400,330,340,439,33,"(439, 33)"
1601,4400,4410,330,340,440,33,"(440, 33)"
1602,4410,4420,330,340,441,33,"(441, 33)"
1603,4420,4430,330,340,442,33,"(442, 33)"
1604,4430,4440,330,340,443,33,"(443, 33)"
1605,4440,4450,330,340,444,33,"(444, 33)"
1606,4450,4460,330,340,445,33,"(445, 33)"
1607,4460,4470,330,340,446,33,"(446, 33)"
1608,4470,4480,330,340,447,33,"(447, 33)"
1609,4480,4490,330,340,448,33,"(448, 33)"
1610,4490,4500,330,340,449,33,"(449, 33)"
1611,4500,4510,330,340,450,33,"(450, 33)"
1612,4510,4520,330,340,451,33,"(451, 33)"
1613,4520,4530,330,340,452,33,"(452, 33)"
1614,4530,4540,330,340,453,33,"(453, 33)"
1615,4540,4550,330,340,454,33,"(454, 33)"
1616,4550,4560,330,340,455,33,"(455, 33)"
1617,4560,4570,330,340,456,33,"(456, 33)"
1618,4570,4580,330,340,457,33,"(457, 33)"
1619,4580,4590,330,340,458,33,"(458, 33)"
1620,4590,4600,330,340,459,33,"(459, 33)"
1621,4600,4610,330,340,460,33,"(460, 33)"
1622,4610,4620,330,340,461,33,"(461, 33)"
1623,4620,4630,330,340,462,33,"(462, 33)"
1624,4630,4640,330,340,463,33,"(463, 33)"
1625,4640,4650,330,340,464,33,"(464, 33)"
1626,4650,4660,330,340,465,33,"(465, 33)"
1627,4660,4670,330,340,466,33,"(466, 33)"
1628,4670,4680,330,340,467,33,"(467, 33)"
1629,4680,4690,330,340,468,33,"(468, 33)"
1630,4690,4700,330,340,469,33,"(469, 33)"
1631,4700,4710,330,340,470,33,"(470, 33)"
1632,4710,4720,330,340,471,33,"(471, 33)"
1633,4720,4730,330,340,472,33,"(472, 33)"
1634,4730,4740,330,340,473,33,"(473, 33)"
1635,4740,4750,330,340,474,33,"(474, 33)"
1636,4750,4760,330,340,475,33,"(475, 33)"
1637,4760,4770,330,340,476,33,"(476, 33)"
1638,4770,4780,330,340,477,33,"(477, 33)"
1639,4780,4790,330,340,478,33,"(478, 33)"
1640,4790,4800,330,340,479,33,"(479, 33)"
1641,4800,4810,330,340,480,33,"(480, 33)"
1642,4810,4820,330,340,481,33,"(481, 33)"
1643,4820,4830,330,340,482,33,"(482, 33)"
1644,4830,4840,330,340,483,33,"(483, 33)"
1645,4840,4850,330,340,484,33,"(484, 33)"
1646,4850,4860,330,340,485,33,"(485, 33)"
1647,4860,4870,330,340,486,33,"(486, 33)"
1648,4870,4880,330,340,487,33,"(487, 33)"
1649,4880,4890,330,340,488,33,"(488, 33)"
1650,4890,4900,330,340,489,33,"(489, 33)"
1651,4900,4910,330,340,490,33,"(490, 33)"
1652,4910,4920,330,340,491,33,"(491, 33)"
1653,4920,4930,330,340,492,33,"(492, 33)"
1654,4930,4940,330,340,493,33,"(493, 33)"
1655,4940,4950,330,340,494,33,"(494, 33)"
1656,4950,4960,330,340,495,33,"(495, 33)"
1657,4960,4970,330,340,496,33,"(496, 33)"
1658,4970,4980,330,340,497,33,"(497, 33)"
1659,4980,4990,330,340,498,33,"(498, 33)"
1660,4990,5000,330,340,499,33,"(499, 33)"
1661,5000,5010,330,340,500,33,"(500, 33)"
1662,5010,5020,330,340,501,33,"(501, 33)"
